testid,t_x,t_y,p_x,p_y,error
27-29,15.020160999999998,20.283352999999998,15.630845488333334,20.160167388333335,0.6229849430063602
27-30,15.020160999999998,20.283352999999998,15.122315466666667,21.328102133333328,1.0497315307547423
27-31,15.020160999999998,20.283352999999998,16.557108200000002,20.128979866666665,1.544680471774989
27-32,15.020160999999998,20.283353,13.6469874,23.14551773333333,3.1745224359695436
27-33,15.020160999999998,20.283352999999998,15.788634666666667,20.629649599999997,0.8428956706091646
27-34,15.020160999999998,20.283352999999998,15.525302867592593,19.736266537962965,0.7446287016621993
27-35,15.020160999999998,20.283352999999998,16.89725226666667,20.446070933333328,1.8841307675489398
28-26,15.020160999999998,17.279329999999995,15.057954800000001,17.951062799999992,0.6727951589557379
28-27,15.020160999999998,17.279329999999998,13.369833,21.864635399999997,4.87325436631961
28-28,15.020160999999998,17.279329999999998,15.524078066666668,17.42953153333333,0.5258259319333962
28-29,15.020160999999998,17.279329999999998,16.468922600000003,21.814569466666665,4.761019554007894
28-30,15.020160999999998,17.279329999999998,15.763438666666667,18.72710226666666,1.6274231858661008
28-31,15.020160999999998,17.279329999999995,15.108346533333332,19.72009813333333,2.442360695922038
28-32,15.020160999999998,17.279329999999998,18.660961933333333,20.955085200000003,5.173645496793141
28-33,15.020160999999998,17.279329999999998,15.287516992592593,17.50880409629629,0.3523316444008006
28-34,15.020160999999998,17.279329999999998,16.307949192592595,17.721588962962958,1.361613535222818
28-35,15.020160999999998,17.279329999999998,16.526873079999998,21.328919013333334,4.320804608973655
29-26,18.799539000000006,16.90383,17.791704866666674,18.9774388,2.30555483468713
29-27,18.799539000000006,16.90383,18.93307701333334,17.169185213333332,0.2970619299879939
29-28,18.799539000000006,16.90383,18.03106546666667,17.830069466666668,1.2035244580168594
29-29,18.799539000000006,16.90383,18.534982533333338,17.3419164,0.511771255464892
29-30,18.799539000000006,16.90383,17.353577059259262,19.098434096296295,2.628134903986327
29-31,18.799539000000006,16.90383,15.589867259259261,17.942718696296293,3.373615628165417
29-32,18.799539000000006,16.90383,18.29562193333334,17.154164866666665,0.5626721563636813
29-33,18.799539000000006,16.90383,18.32361732592593,17.195887429629632,0.5583896328329702
29-34,18.799539000000006,16.90383,18.575575859259267,16.970585896296296,0.23370031686067125
29-35,18.799539000000006,16.90383,19.051497600000005,16.928863333333332,0.25319913880528283
30-26,18.610570000000003,20.095603,19.981887549473683,23.547724122105258,3.7145190890853907
